Frequency (Hz),Amplitude
72200.00000000607,7.014606865731866e-05
72300.00000000608,4.311627229372732e-05
72400.00000000608,2.863566842592612e-05
72500.0000000061,5.57548135934349e-05
72600.00000000611,6.903465708816009e-05
72700.00000000611,6.635331278890256e-05
72800.00000000613,3.594666996995762e-05
72900.00000000613,1.234052983688647e-05
73000.00000000614,1.441173929498188e-05
73100.00000000616,8.251588526669565e-05
73200.00000000616,2.8745146162327907e-05
73300.00000000617,4.455303021879401e-05
73400.00000000617,3.462302733225106e-05
73500.00000000618,6.525033446540994e-05
73600.00000000618,5.5156306529883126e-05
73700.0000000062,3.139729514524811e-05
73800.00000000621,2.4576675710660297e-05
73900.00000000621,1.3913478604653934e-05
74000.00000000623,5.563560120062343e-05
74100.00000000623,5.4110754569184956e-05
74200.00000000624,4.45795539069624e-05
74300.00000000624,5.120172601902496e-05
74400.00000000626,2.1129195955258015e-05
74500.00000000627,3.834732851888309e-05
74600.00000000627,1.6578084241403844e-05
74700.00000000629,3.882194787912741e-05
74800.00000000629,4.5615868717032544e-05
74900.0000000063,5.862272611170927e-05
75000.00000000632,3.770585220640465e-05
75100.00000000632,2.982419809433779e-05
75200.00000000633,5.546217517982683e-05
75300.00000000633,5.848242101345765e-05
75400.00000000634,8.785508801369879e-05
75500.00000000634,3.467858393045961e-05
75600.00000000636,4.2306232342118036e-05
75700.00000000637,9.51010929413552e-05
75800.00000000637,5.6797553506587954e-05
75900.00000000639,3.560476665207379e-05
76000.00000000639,3.366163770983716e-05
76100.0000000064,4.56374544322686e-05
76200.0000000064,5.524475885424754e-05
76300.00000000642,2.732268503431749e-05
76400.00000000643,2.284757581416342e-05
76500.00000000643,5.8153539390631e-05
76600.00000000645,2.6305705173401043e-05
76700.00000000645,4.20042769599825e-05
76800.00000000646,5.4768575504248764e-05
76900.00000000646,4.911821525121805e-05
77000.00000000648,4.373015075169087e-05
77100.00000000649,5.614379268876222e-05
77200.00000000649,4.0708426023581976e-05
77300.0000000065,1.0946243600354218e-05
77400.0000000065,6.535596589458808e-05
77500.00000000652,7.003034721678579e-05
77600.00000000653,9.908500441143581e-05
77700.00000000653,3.445262334043211e-05
77800.00000000655,2.218562936694117e-05
77900.00000000655,0.0001018663160546471
78000.00000000656,4.27818640546151e-05
78100.00000000656,4.033192926294336e-05
78200.00000000658,7.779722907095176e-05
78300.00000000659,4.041637041980388e-05
78400.00000000659,5.1815422924187266e-05
78500.0000000066,5.207015914327464e-05
78600.0000000066,6.243950026550921e-05
78700.00000000662,5.2654345503962924e-05
78800.00000000662,1.6778564641474972e-05
78900.00000000664,9.587670603756973e-05
79000.00000000665,6.62829024695475e-05
79100.00000000665,6.381869752289634e-05
79200.00000000666,3.5121092861565915e-05
79300.00000000666,3.671561607318528e-05
79400.00000000668,8.797207142639157e-05
79500.0000000067,2.0239926583924382e-05
79600.0000000067,1.6244143414048035e-05
79700.00000000671,8.607154099118582e-05
79800.00000000671,2.9010992067370275e-05
79900.00000000672,5.316182429265926e-05
80000.00000000672,4.222505808319114e-05
80100.00000000674,5.304507969897673e-05
80200.00000000675,9.788275625523611e-05
80300.00000000675,5.7434161047291665e-05
80400.00000000677,5.3511457241374296e-05
80500.00000000677,2.6950997030451128e-05
80600.00000000678,5.763274627527346e-05
80700.00000000678,2.249771387901482e-05
80800.0000000068,7.384328410910356e-05
80900.00000000681,5.523363054347685e-05
81000.00000000681,4.566411181028292e-05
81100.00000000682,7.090845461902234e-05
81200.00000000682,5.218138903798652e-05
81300.00000000684,3.080050907688479e-05
81400.00000000685,8.850533247423649e-05
81500.00000000685,9.092819041609192e-05
81600.00000000687,9.192311824801309e-05
81700.00000000687,7.417524306369329e-05
81800.00000000688,7.665554479400089e-05
81900.00000000688,4.708595521272551e-05
82000.0000000069,0.00012101534992804881
82100.00000000691,8.790200992926692e-05
82200.00000000691,5.448528779629105e-05
82300.00000000693,5.26413045821428e-05
82400.00000000693,2.9035950617442974e-05
82500.00000000694,2.9939645362230523e-05
82600.00000000694,8.049089413555064e-05
82700.00000000696,5.0654002520059234e-05
82800.00000000697,5.3430681317926584e-05
82900.00000000697,6.867555336890941e-05
83000.00000000698,0.00012357477740403613
83100.00000000698,1.70005513139204e-05
83200.000000007,5.2511035486965016e-05
83300.000000007,7.038091088157446e-06
83400.00000000701,5.353575077101082e-05
83500.00000000703,1.6410025651683194e-05
83600.00000000703,5.968048529851726e-05
83700.00000000704,4.90949106284058e-05
83800.00000000704,6.998898759720654e-05
83900.00000000706,2.2475443564568767e-05
84000.00000000707,5.6740421486222865e-05
84100.00000000707,6.0248694319605604e-05
84200.00000000709,3.708904343808026e-05
84300.00000000709,1.4403701011647388e-05
84400.0000000071,7.900066130885917e-06
84500.0000000071,3.450110920544601e-05
84600.00000000712,2.447138694495591e-05
84700.00000000713,7.138924989964704e-06
84800.00000000713,4.347095219497495e-05
84900.00000000714,1.620733510093718e-05
85000.00000000714,4.863563794237756e-05
85100.00000000716,2.7742922309129538e-05
85200.00000000716,1.8520123367823775e-05
85300.00000000717,3.109062211201994e-05
85400.00000000719,8.824697340134895e-06
85500.00000000719,2.464589869065785e-05
85600.0000000072,2.474240701634128e-05
85700.0000000072,7.27647136009331e-05
85800.00000000722,5.319728567540767e-05
85900.00000000723,7.708867318485167e-05
86000.00000000723,8.715780210424818e-05
86100.00000000725,1.1758899690632692e-05
86200.00000000725,3.780860144499759e-05
86300.00000000726,6.6124625684239e-05
86400.00000000726,4.1511114509570604e-05
86500.00000000728,6.674527445317705e-05
86600.00000000729,1.9007167571116853e-05
86700.00000000729,7.781804951347948e-05
86800.0000000073,2.1070985349535116e-05
86900.0000000073,4.629799624621416e-05
87000.00000000732,4.3425689405282405e-05
87100.00000000732,6.08345310853971e-05
87200.00000000733,0.00012631538383748637
87300.00000000735,4.610221739535264e-05
87400.00000000735,5.089291288492155e-05
87500.00000000736,6.792388463788227e-05
87600.00000000736,0.00012547595227165105
87700.00000000738,5.3826219993311324e-05
87800.00000000739,5.5476109656462013e-05
87900.00000000739,3.97898633259357e-05
88000.0000000074,9.360991733323353e-06
88100.0000000074,3.653462646985064e-05
88200.00000000742,8.282908476089877e-05
88300.00000000742,8.410509792145276e-06
88400.00000000744,3.3931423004550764e-05
88500.00000000745,4.9501386713376754e-05
88600.00000000745,7.97066242617032e-05
88700.00000000747,1.116847055234375e-05
88800.00000000747,2.5591778947858238e-05
88900.00000000748,5.98298514287263e-05
89000.00000000748,5.702665907293993e-05
89100.0000000075,5.151750092575932e-05
89200.00000000751,1.931192717658408e-05
89300.00000000751,4.628308023969999e-05
89400.00000000752,2.1837916816107388e-05
89500.00000000752,2.6049765079527016e-05
89600.00000000754,3.765539868901951e-05
89700.00000000754,6.573210493669287e-05
89800.00000000755,3.505159043210526e-05
89900.00000000757,4.9880427492063575e-05
90000.00000000757,4.682911394609582e-05
90100.00000000758,7.430352268752393e-05
90200.00000000758,3.135337275807536e-05
90300.0000000076,2.2835628378981902e-05
90400.00000000761,3.557058219793546e-05
90500.00000000761,8.274069461801881e-05
90600.00000000763,6.42617937404546e-05
90700.00000000763,4.2111109239497e-05
90800.00000000764,2.184594546866448e-05
90900.00000000764,7.368252279743282e-05
91000.00000000765,3.227623621400799e-05
91100.00000000767,3.5600682099788996e-05
91200.00000000767,5.9332753937200764e-05
91300.00000000768,3.448302238968818e-05
91400.00000000768,2.0938181872203514e-05
91500.0000000077,4.0818347212067286e-05
91600.0000000077,3.757183796612105e-05
91700.00000000771,4.833724668136657e-05
91800.00000000773,1.6472301523760862e-05
91900.00000000773,6.817579992431256e-05
92000.00000000774,1.2063270515406512e-05
92100.00000000774,2.1756076909376298e-05
92200.00000000776,6.177642360215644e-05
92300.00000000777,8.693524397439102e-05
92400.00000000777,3.148985443584784e-05
92500.00000000779,3.8123908981570075e-05
92600.00000000779,5.930356005752564e-05
92700.0000000078,3.056685475378222e-05
92800.0000000078,1.7782614242284803e-05
92900.00000000781,7.084754146493826e-05
93000.00000000783,2.7997694770717666e-05
93100.00000000783,2.3419009318018478e-05
93200.00000000784,6.304647881098079e-05
93300.00000000784,3.0301779687410362e-05
93400.00000000786,0.00010670937574307234
93500.00000000786,1.0152497799666816e-05
93600.00000000787,2.4152287734653593e-05
93700.00000000789,3.589137944817301e-05
93800.00000000789,3.292867025281646e-05
93900.0000000079,4.400081384340383e-05
94000.0000000079,3.0039142820737347e-06
94100.00000000792,1.178128065139879e-05
94200.00000000792,0.0001271274227902986
94300.00000000793,7.281889840039803e-05
94400.00000000795,8.091369781536433e-06
94500.00000000795,2.666859680971588e-05
94600.00000000796,3.4347009377817155e-05
94700.00000000796,4.4675129123421247e-05
94800.00000000797,1.2723320145470052e-05
94900.00000000799,4.97737860504056e-05
95000.00000000799,2.6921917987335373e-05
95100.000000008,3.3821523943673976e-05
95200.000000008,2.280095116952065e-05
95300.00000000802,2.652155007557916e-05
95400.00000000802,3.0822847279988456e-05
95500.00000000803,1.6654213191991066e-05
95600.00000000805,6.651828989611054e-05
95700.00000000805,0.00010823817761648408
95800.00000000806,1.4629503035391767e-05
95900.00000000806,4.946168018354757e-05
96000.00000000808,8.312035685869954e-05
96100.00000000808,3.349341774307153e-05
96200.00000000809,7.340737416378651e-05
96300.0000000081,2.7312623946189876e-05
96400.0000000081,5.704331593497852e-05
96500.00000000812,2.4991731567292854e-05
96600.00000000812,9.522243037953682e-06
96700.00000000813,1.5511532376068188e-05
96800.00000000815,4.40925765354037e-05
96900.00000000815,1.012779323663522e-05
97000.00000000816,5.8836312172744994e-05
97100.00000000816,7.901839789885641e-05
97200.00000000818,2.3012533019341974e-05
97300.00000000818,3.679682052496504e-05
97400.0000000082,8.076873562952458e-05
97500.00000000821,8.223202637409404e-05
97600.00000000821,7.075674166289519e-05
97700.00000000822,1.6267878454798373e-05
97800.00000000822,1.433640491844705e-05
97900.00000000824,2.7718694838711665e-05
98000.00000000824,8.550403940842727e-06
98100.00000000825,3.5433834894038355e-05
98200.00000000827,8.884667770321104e-05
98300.00000000827,2.9575015238513394e-05
98400.00000000828,7.905394114230022e-05
98500.00000000828,1.8254240288674116e-05
98600.0000000083,9.190630044518513e-05
98700.00000000831,6.499927846535534e-05
98800.00000000831,3.436285225546431e-05
98900.00000000832,2.6124571958771987e-05
99000.00000000832,4.130538438883541e-05
99100.00000000834,2.5456553005071946e-05
99200.00000000834,2.3174483187127945e-05
99300.00000000835,0.00010338146178578212
99400.00000000837,3.6885405346472896e-05
99500.00000000837,9.467065456584096e-05
99600.00000000838,0.00010655692811268805
99700.00000000838,2.487307458520965e-05
99800.0000000084,6.822796409079622e-05
99900.0000000084,0.00010095749097380976
100000.00000000841,5.365163607707671e-05
100100.00000000843,0.00011814389870196357
100200.00000000843,0.00012184006253671773
100300.00000000844,8.60572736232707e-05
100400.00000000844,1.67540240147634e-05
100500.00000000845,3.869601249602565e-05
100600.00000000845,9.356915647302724e-05
100700.00000000847,6.892811516601116e-05
100800.00000000848,2.2468398321465976e-05
100900.00000000848,5.344046251379976e-05
101000.0000000085,5.650278210635435e-05
101100.0000000085,4.6030438080413455e-05
101200.00000000851,0.00010763222223034844
101300.00000000853,1.058397344977892e-05
101400.00000000853,2.791588371101945e-05
101500.00000000854,4.530866269883134e-05
101600.00000000854,2.9870868026632825e-05
101700.00000000856,7.496145107258012e-05
101800.00000000856,4.6918095587445044e-05
101900.00000000857,6.195024797385751e-05
102000.00000000859,5.198803142460858e-05
102100.00000000859,2.657410259064386e-05
102200.0000000086,1.2253703993034125e-05
102300.0000000086,6.294984906508939e-05
102400.00000000861,4.2672519960201496e-05
102500.00000000861,3.4962057839619516e-05
102600.00000000863,6.32906609688436e-05
102700.00000000864,4.442114282977827e-05
102800.00000000864,5.9677359639158147e-05
102900.00000000866,3.666304395482393e-05
103000.00000000866,2.1172589316965493e-05
103100.00000000867,3.072819197981771e-05
103200.00000000869,4.11327305307154e-05
103300.00000000869,7.9405881236227e-05
103400.0000000087,4.047657618742403e-05
103500.0000000087,2.2084122087010444e-05
103600.00000000872,2.664583777838764e-05
103700.00000000872,1.8611241203017285e-05
103800.00000000873,6.764437797323326e-05
103900.00000000875,3.5806827772299825e-05
104000.00000000875,3.3164584569461654e-05
104100.00000000876,1.4544256728124175e-05
104200.00000000876,7.491714647207575e-05
104300.00000000877,2.6778573340591187e-05
104400.00000000877,8.661107362210634e-05
104500.00000000879,4.2614481956129115e-05
104600.0000000088,2.3371390786418077e-05
104700.0000000088,5.045779435307715e-05
104800.00000000882,8.701601343985491e-05
104900.00000000882,1.532658685870783e-05
105000.00000000883,2.0042867169834382e-05
105100.00000000885,8.528645143729161e-05
105200.00000000885,5.095562786662713e-05
105300.00000000886,1.3516984716747363e-05
105400.00000000886,5.575124098617265e-05
105500.00000000888,6.241791598669652e-05
105600.00000000888,9.054200029334151e-05
105700.00000000889,3.717948008853405e-05
105800.0000000089,4.273435828014753e-05
105900.0000000089,5.75581322708749e-05
106000.00000000892,1.9096761110470298e-05
106100.00000000892,3.3770891125393234e-05
106200.00000000893,2.889883230301934e-05
106300.00000000893,9.553784366545662e-05
106400.00000000895,7.392364316752207e-05
106500.00000000896,4.937674269132285e-05
106600.00000000896,4.7140803200769966e-05
106700.00000000898,2.8464835026415927e-05
106800.00000000898,9.355308832000137e-05
106900.000000009,3.443203501736467e-05
107000.000000009,3.111387467623007e-05
107100.00000000901,8.710269114999632e-05
107200.00000000902,5.878342493700999e-05
107300.00000000902,7.062039050386501e-06
107400.00000000904,8.09429606716058e-05
107500.00000000904,6.201872911948781e-05
107600.00000000905,7.78340663945014e-05
107700.00000000907,3.3049882126441474e-05
107800.00000000907,6.475704078961244e-05
107900.00000000908,8.949841909888845e-05
108000.00000000908,3.1542119809095896e-05
108100.0000000091,1.9991133834571276e-05
108200.0000000091,8.6255990343871e-05
108300.00000000911,1.9485090732367953e-05
108400.00000000912,1.5671062680710526e-05
108500.00000000912,7.145624205854281e-05
108600.00000000914,4.2624013819453845e-05
108700.00000000914,4.8418282061276147e-05
108800.00000000915,0.0001317800566966119
108900.00000000915,6.089584044240335e-05
109000.00000000917,5.650861721100878e-05
109100.00000000918,6.203635297659488e-05
109200.00000000918,3.92048233817545e-05
109300.0000000092,4.0399905168195434e-05
109400.0000000092,1.1222212982601992e-05
109500.00000000921,2.4141211513672606e-05
109600.00000000923,3.36051539212524e-05
109700.00000000923,6.4521601804816e-05
109800.00000000924,8.578423781405479e-05
109900.00000000924,2.6306088729745436e-05
110000.00000000926,1.3002221647417366e-05
110100.00000000926,3.334249012023801e-05
110200.00000000927,3.3384909453894366e-05
110300.00000000928,4.32813312587806e-05
110400.00000000928,6.57224635624665e-05
110500.0000000093,5.3096395825454385e-05
110600.0000000093,3.177189492975423e-05
110700.00000000931,2.243552482218195e-05
110800.00000000931,4.467087957391917e-05
110900.00000000933,2.711350457416365e-05
111000.00000000934,3.083160328175334e-05
111100.00000000934,1.3749812057321135e-05
111200.00000000936,1.1155009369540922e-05
111300.00000000936,4.33931742699853e-05
111400.00000000937,4.2279619936713644e-05
111500.00000000937,3.7409922644965603e-05
111600.00000000939,7.029590786933373e-06
111700.0000000094,1.4758906613969518e-05
111800.0000000094,6.223457383978152e-05
111900.00000000942,2.3505434540991314e-05
112000.00000000942,4.940086070004308e-05
112100.00000000943,4.3323366053131524e-05
112200.00000000944,3.106840363809946e-05
112300.00000000944,1.2562189418560194e-05
112400.00000000946,3.717830442687787e-05
112500.00000000946,5.2303225617685224e-05
112600.00000000947,5.355691872088203e-05
112700.00000000947,3.304072712337363e-05
112800.00000000949,6.946978796085638e-05
112900.0000000095,5.8681186110596765e-05
113000.0000000095,1.9109010250000202e-05
113100.00000000952,4.026859893567298e-05
113200.00000000952,6.755629605086713e-05
113300.00000000953,2.508845296135961e-05
113400.00000000953,5.284587951777921e-05
113500.00000000955,4.134741681110794e-05
113600.00000000956,7.236623694031965e-05
113700.00000000956,2.2717577510046833e-05
113800.00000000958,2.258148524978147e-05
113900.00000000958,1.9796044411087328e-05
114000.00000000959,5.7804190167504435e-05
114100.0000000096,6.045036864282767e-05
114200.0000000096,4.281660254234105e-05
114300.00000000962,9.994932823959283e-05
114400.00000000962,4.899846492580837e-05
114500.00000000963,5.070100729842856e-05
114600.00000000963,3.805984473464751e-05
114700.00000000965,6.893321962954292e-06
114800.00000000966,3.243125849721913e-05
114900.00000000966,2.522750938778632e-05
115000.00000000968,3.800378596192209e-05
115100.00000000968,5.663834973067606e-05
115200.00000000969,2.5028988756004116e-05
115300.00000000969,3.868142874030256e-05
115400.0000000097,7.396573444277075e-05
115500.00000000972,3.5637668164545886e-05
115600.00000000972,6.152180333833893e-05
115700.00000000974,3.236434655223494e-05
115800.00000000974,3.887384917030112e-05
115900.00000000975,2.0571246078698854e-05
116000.00000000976,3.704403246813853e-05
116100.00000000976,1.746473877133824e-05
116200.00000000978,3.975615188536155e-05
116300.00000000978,5.306033758196998e-05
116400.0000000098,5.074853892203767e-06
116500.0000000098,1.2835507168215526e-05
116600.00000000981,5.7638552742034556e-05
116700.00000000982,5.811172064022771e-05
116800.00000000982,4.1138639125776586e-05
116900.00000000984,5.56393660223648e-05
117000.00000000984,5.328835406321845e-05
117100.00000000985,4.259039638670479e-05
117200.00000000985,1.5826146015316866e-05
117300.00000000987,5.442235961177206e-05
117400.00000000988,1.1212151810717768e-05
117500.00000000988,2.1008909442225645e-05
117600.0000000099,6.066887905615858e-05
117700.0000000099,0.00010288237804293868
117800.00000000991,2.5235218626000917e-05
117900.00000000991,7.397640610593337e-05
118000.00000000992,4.311142166643033e-05
118100.00000000994,6.124696759301686e-05
118200.00000000994,2.8647556817002586e-05
118300.00000000995,1.816284965448759e-05
118400.00000000995,3.393032154085172e-05
118500.00000000997,2.9013374021891107e-05
118600.00000000998,2.8662954926838068e-05
118700.00000000998,3.68131404058857e-05
118800.00000001,2.8279153453869933e-05
118900.00000001,1.760810358356845e-05
119000.00000001001,3.673406569913214e-05
119100.00000001001,5.3033591832617716e-05
119200.00000001003,6.698992235520775e-05
119300.00000001004,6.547896968479614e-05
119400.00000001004,3.648925730850067e-05
119500.00000001006,6.0422374570357545e-05
119600.00000001006,4.3809478909760664e-05
119700.00000001007,2.207763932409235e-05
119800.00000001007,2.918284714127646e-05
119900.00000001008,6.132446289667647e-05
120000.0000000101,5.570561623870664e-05
120100.0000000101,1.657551640975752e-05
120200.00000001011,6.158799025032207e-05
120300.00000001011,4.637573999248875e-05
120400.00000001013,3.382425990561103e-05
120500.00000001014,7.418361377653545e-05
120600.00000001014,3.708372932227983e-05
120700.00000001016,2.6586970608021828e-05
120800.00000001016,7.664445585134255e-06
120900.00000001017,5.715064552557413e-05
121000.00000001017,8.157013126472304e-05
121100.00000001019,6.016266109268611e-05
121200.0000000102,4.3779651670049556e-05
121300.0000000102,1.1205207876888531e-05
121400.00000001022,2.025240649794994e-05
121500.00000001022,3.4210530187848485e-05
121600.00000001023,5.411556981179345e-05
121700.00000001023,4.203719829454041e-05
121800.00000001024,4.23002759728585e-05
121900.00000001026,2.8383369929148023e-05
122000.00000001026,9.134301237444089e-05
122100.00000001027,3.328307558834174e-05
122200.00000001027,4.5484110656028435e-05
122300.00000001029,9.792775962672783e-05
122400.00000001029,4.0245328150811115e-05
122500.0000000103,3.161200621607168e-05
122600.00000001032,2.7451182425620344e-05
122700.00000001032,0.00010473060707894016
122800.00000001033,1.0732651137735066e-05
122900.00000001033,3.0125387706729887e-05
123000.00000001035,4.5310461454934544e-05
123100.00000001036,5.8601662969188564e-05
123200.00000001036,5.7821936941639515e-05
123300.00000001038,5.1359551836462845e-05
123400.00000001038,3.462406763765053e-05
123500.00000001039,6.283904504743529e-05
123600.00000001039,4.0078984172515095e-05
123700.0000000104,1.953971794763932e-05
123800.00000001042,8.665432552851078e-05
123900.00000001042,3.1241136631117507e-05
124000.00000001043,4.9747746559362e-05
124100.00000001043,3.0942414418071545e-05
124200.00000001045,4.987432834790152e-05
124300.00000001045,5.079962217964899e-05
124400.00000001046,5.2573775722950406e-05
124500.00000001048,3.1186841878982925e-05
124600.00000001048,5.225793116067062e-05
124700.00000001049,6.172947267258111e-05
124800.00000001049,1.0763744253516228e-05
124900.0000000105,4.8465371506392765e-06
125000.00000001052,1.2799999999999711e-05
125100.00000001052,4.8465371506373715e-06
125200.00000001054,1.0763744253516226e-05
125300.00000001054,6.172947267258216e-05
125400.00000001055,5.225793116067062e-05
125500.00000001055,3.1186841878983264e-05
125600.00000001056,5.257377572295041e-05
125700.00000001058,5.079962217964943e-05
125800.00000001058,4.987432834790151e-05
125900.0000000106,3.0942414418069864e-05
126000.0000000106,4.9747746559362016e-05
126100.00000001061,3.1241136631118645e-05
126200.00000001061,8.665432552851079e-05
126300.00000001062,1.953971794763906e-05
126400.00000001064,4.007898417251511e-05
126500.00000001064,6.283904504743586e-05
126600.00000001065,3.4624067637650546e-05
126700.00000001065,5.135955183646382e-05
126800.00000001067,5.782193694163952e-05
126900.00000001068,5.860166296918836e-05
127000.00000001068,4.531046145493454e-05
127100.0000000107,3.0125387706729647e-05
127200.0000000107,1.0732651137735063e-05
127300.00000001071,0.00010473060707893994
127400.00000001071,2.745118242562033e-05
127500.00000001072,3.1612006216072675e-05
127600.00000001074,4.0245328150811115e-05
127700.00000001074,9.792775962672883e-05
127800.00000001075,4.5484110656028435e-05
127900.00000001075,3.328307558834388e-05
128000.00000001077,9.134301237444089e-05
128100.00000001077,2.838336992914816e-05
128200.00000001078,4.2300275972858496e-05
128300.0000000108,4.2037198294540175e-05
128400.0000000108,5.411556981179345e-05
128500.00000001081,3.421053018784811e-05
128600.00000001081,2.025240649794995e-05
128700.00000001083,1.1205207876887579e-05
128800.00000001083,4.3779651670049556e-05
128900.00000001084,6.016266109268648e-05
129000.00000001086,8.157013126472306e-05
129100.00000001086,5.715064552557451e-05
129200.00000001087,7.664445585134236e-06
129300.00000001087,2.6586970608022245e-05
129400.00000001088,3.708372932227983e-05
129500.0000000109,7.418361377653558e-05
129600.0000000109,3.3824259905611044e-05
129700.00000001091,4.637573999248909e-05
129800.00000001091,6.158799025032207e-05
129900.00000001093,1.657551640975301e-05
130000.00000001093,5.5705616238707235e-05
130100.00000001094,6.13244628966783e-05
130200.00000001096,2.9182847141276432e-05
130300.00000001096,2.207763932409198e-05
130400.00000001097,4.380947890976069e-05
130500.00000001097,6.0422374570356576e-05
130600.00000001099,3.648925730850066e-05
130700.00000001099,6.547896968479572e-05
130800.000000011,6.698992235520775e-05
130900.00000001102,5.303359183261702e-05
131000.00000001102,3.673406569913212e-05
131100.00000001103,1.7608103583568787e-05
131200.00000001103,2.827915345386992e-05
131300.00000001103,3.6813140405885616e-05
131400.00000001106,2.866295492683807e-05
131500.00000001106,2.9013374021892977e-05
131600.00000001106,3.393032154085174e-05
131700.0000000111,1.8162849654487185e-05
131800.0000000111,2.8647556817002596e-05
131900.0000000111,6.124696759301585e-05
132000.0000000111,4.311142166643034e-05
132100.00000001112,7.397640610593359e-05
132200.00000001112,2.5235218626000907e-05
132300.00000001112,0.00010288237804293717
132400.00000001115,6.0668879056158576e-05
132500.00000001115,2.1008909442225706e-05
132600.00000001115,1.121215181071775e-05
132700.00000001118,5.4422359611771996e-05
132800.00000001118,1.5826146015316853e-05
132900.00000001118,4.259039638670479e-05
133000.00000001118,5.328835406321844e-05
133100.0000000112,5.563936602236483e-05
133200.0000000112,4.1138639125776586e-05
133300.0000000112,5.811172064022699e-05
133400.00000001123,5.7638552742034556e-05
133500.00000001123,1.283550716821685e-05
133600.00000001123,5.074853892203751e-06
133700.00000001123,5.306033758196922e-05
133800.00000001126,3.975615188536156e-05
133900.00000001126,1.746473877133646e-05
134000.00000001126,3.704403246813852e-05
134100.0000000113,2.057124607869922e-05
134200.0000000113,3.887384917030113e-05
134300.0000000113,3.236434655223508e-05
134400.0000000113,6.152180333833895e-05
134500.00000001132,3.563766816454745e-05
134600.00000001132,7.396573444277073e-05
134700.00000001132,3.8681428740304236e-05
134800.00000001135,2.502898875600413e-05
134900.00000001135,5.6638349730675425e-05
135000.00000001135,3.800378596192207e-05
135100.00000001135,2.522750938778696e-05
135200.00000001138,3.243125849721913e-05
135300.00000001138,6.893321962952758e-06
135400.00000001138,3.80598447346475e-05
135500.0000000114,5.0701007298428024e-05
135600.0000000114,4.899846492580836e-05
135700.0000000114,9.994932823959379e-05
135800.0000000114,4.281660254234105e-05
135900.00000001144,6.04503686428247e-05
136000.00000001144,5.7804190167504435e-05
136100.00000001144,1.9796044411090658e-05
136200.00000001147,2.258148524978147e-05
136300.00000001147,2.27175775100474e-05
136400.00000001147,7.236623694031966e-05
136500.0000000115,4.134741681110794e-05
136600.0000000115,5.284587951777919e-05
136700.0000000115,2.508845296136044e-05
136800.0000000115,6.755629605086713e-05
136900.00000001153,4.026859893567183e-05
137000.00000001153,1.9109010250000202e-05
137100.00000001153,5.8681186110598046e-05
137200.00000001155,6.946978796085638e-05
137300.00000001155,3.30407271233729e-05
137400.00000001155,5.355691872088203e-05
137500.00000001155,5.23032256176861e-05
137600.00000001158,3.717830442687786e-05
137700.00000001158,1.2562189418558722e-05
137800.00000001158,3.1068403638099454e-05
137900.0000000116,4.33233660531318e-05
138000.0000000116,4.9400860700043065e-05
138100.0000000116,2.3505434540987668e-05
138200.0000000116,6.223457383978153e-05
138300.00000001164,1.475890661396914e-05
138400.00000001164,7.029590786933361e-06
138500.00000001164,3.740992264496737e-05
138600.00000001167,4.227961993671365e-05
138700.00000001167,4.339317426998443e-05
138800.00000001167,1.1155009369540909e-05
138900.00000001167,1.3749812057321626e-05
139000.0000000117,3.083160328175335e-05
139100.0000000117,2.7113504574164138e-05
139200.0000000117,4.467087957391916e-05
139300.00000001173,2.2435524822181632e-05
139400.00000001173,3.177189492975423e-05
139500.00000001173,5.309639582545485e-05
139600.00000001173,6.57224635624665e-05
139700.00000001176,4.3281331258780485e-05
139800.00000001176,3.3384909453894366e-05
139900.00000001176,3.334249012024215e-05
140000.0000000118,1.300222164741736e-05
140100.0000000118,2.63060887297399e-05
140200.0000000118,8.578423781405475e-05
140300.0000000118,6.452160180481639e-05
140400.00000001182,3.360515392125242e-05
140500.00000001182,2.4141211513672545e-05
140600.00000001182,1.1222212982602007e-05
140700.00000001185,4.039990516819494e-05
140800.00000001185,3.92048233817545e-05
140900.00000001185,6.203635297659508e-05
141000.00000001187,5.6508617211008785e-05
141100.00000001187,6.0895840442402805e-05
141200.00000001187,0.00013178005669661194
141300.00000001187,4.8418282061276695e-05
141400.0000000119,4.262401381945385e-05
141500.0000000119,7.145624205854315e-05
141600.0000000119,1.5671062680710543e-05
141700.00000001193,1.9485090732368288e-05
141800.00000001193,8.625599034387099e-05
141900.00000001193,1.9991133834570825e-05
142000.00000001193,3.154211980909591e-05
142100.00000001196,8.94984190988911e-05
142200.00000001196,6.475704078961248e-05
142300.00000001196,3.304988212644111e-05
142400.000000012,7.783406639450142e-05
142500.000000012,6.201872911948732e-05
142600.000000012,8.094296067160581e-05
142700.000000012,7.062039050387132e-06
142800.00000001202,5.8783424937009994e-05
142900.00000001202,8.710269114999664e-05
143000.00000001202,3.111387467623009e-05
143100.00000001205,3.4432035017365044e-05
143200.00000001205,9.355308832000137e-05
143300.00000001205,2.8464835026416072e-05
143400.00000001205,4.714080320076995e-05
143500.00000001208,4.9376742691323774e-05
143600.00000001208,7.392364316752208e-05
143700.00000001208,9.553784366545566e-05
143800.0000000121,2.8898832303019348e-05
143900.0000000121,3.3770891125392075e-05
144000.0000000121,1.9096761110470298e-05
144100.0000000121,5.7558132270875385e-05
144200.00000001214,4.273435828014751e-05
144300.00000001214,3.717948008853455e-05
144400.00000001214,9.054200029334151e-05
144500.00000001217,6.241791598669645e-05
144600.00000001217,5.575124098617267e-05
