Frequency (Hz),Amplitude
72200.00000000607,3.4873079849155175e-06
72300.00000000608,9.930923811963662e-07
72400.00000000608,2.13604363895983e-06
72500.0000000061,2.6362561081197926e-06
72600.00000000611,4.60560289541748e-06
72700.00000000611,1.1109122683131873e-06
72800.00000000613,4.628834483117127e-06
72900.00000000613,6.6847194815806694e-06
73000.00000000614,2.236578184245137e-05
73100.00000000616,4.896645899166079e-06
73200.00000000616,3.363340833312647e-06
73300.00000000617,6.909297838810644e-06
73400.00000000617,5.607917438764378e-06
73500.00000000618,3.41386308737756e-06
73600.00000000618,6.512432195022533e-06
73700.0000000062,1.1444344609941133e-05
73800.00000000621,3.651003108484637e-06
73900.00000000621,7.818477567696354e-06
74000.00000000623,4.073343741424619e-06
74100.00000000623,3.2625397269742048e-06
74200.00000000624,6.8714952842733625e-06
74300.00000000624,9.788881795844813e-06
74400.00000000626,1.0918924487228439e-05
74500.00000000627,4.685405708683131e-06
74600.00000000627,1.031900860984973e-05
74700.00000000629,8.551454516396969e-06
74800.00000000629,2.202185478066316e-06
74900.0000000063,2.754406916674085e-06
75000.00000000632,8.85443119749466e-06
75100.00000000632,5.9474591462466594e-06
75200.00000000633,9.243995011955932e-07
75300.00000000633,3.8038617246353037e-06
75400.00000000634,1.2235118730302442e-05
75500.00000000634,2.6593818499433525e-06
75600.00000000636,4.255374647659518e-06
75700.00000000637,4.6177791690804124e-06
75800.00000000637,1.1091411521050819e-05
75900.00000000639,2.168677864944969e-06
76000.00000000639,6.196043122779646e-06
76100.0000000064,5.676356775029721e-06
76200.0000000064,3.348711547371031e-06
76300.00000000642,5.257974533218957e-06
76400.00000000643,3.4982516520028757e-06
76500.00000000643,7.13471621906128e-06
76600.00000000645,4.877210086989945e-06
76700.00000000645,3.3814486521204585e-06
76800.00000000646,9.20053869821478e-06
76900.00000000646,9.477872517545604e-06
77000.00000000648,4.899130467547136e-06
77100.00000000649,4.694251903694202e-06
77200.00000000649,7.350825602029109e-06
77300.0000000065,5.205965448369744e-06
77400.0000000065,3.4650423538461193e-07
77500.00000000652,1.2586439920596234e-05
77600.00000000653,4.241234102382213e-06
77700.00000000653,2.113181542050314e-06
77800.00000000655,5.5468286298531235e-06
77900.00000000655,2.45188942703432e-06
78000.00000000656,3.6753440994443228e-06
78100.00000000656,8.859377277304701e-06
78200.00000000658,3.893577054101054e-06
78300.00000000659,7.5849448093858864e-06
78400.00000000659,9.129593658007852e-06
78500.0000000066,1.3800675678968417e-05
78600.0000000066,2.6199301388845908e-06
78700.00000000662,5.278716149626736e-06
78800.00000000662,6.937306463823039e-06
78900.00000000664,8.807954898291463e-06
79000.00000000665,8.65381116810287e-06
79100.00000000665,9.8221265241936e-06
79200.00000000666,5.2294423119610945e-06
79300.00000000666,1.2106224613041425e-05
79400.00000000668,6.314670943818021e-06
79500.0000000067,8.081370889272236e-06
79600.0000000067,8.644313663438512e-06
79700.00000000671,6.793592468643611e-06
79800.00000000671,1.0874270801118854e-05
79900.00000000672,0.00010534485242940571
80000.00000000672,7.147027709843536e-05
80100.00000000674,0.00010673113947006744
80200.00000000675,1.2273481439709563e-05
80300.00000000675,9.508056524794393e-06
80400.00000000677,5.117377389411854e-06
80500.00000000677,1.4085431247841887e-05
80600.00000000678,3.963422584572273e-06
80700.00000000678,4.308800451830965e-06
80800.0000000068,1.1435468081555423e-06
80900.00000000681,7.715150329862406e-06
81000.00000000681,3.0768874805833245e-06
81100.00000000682,8.418029401228078e-06
81200.00000000682,5.713824081690592e-06
81300.00000000684,5.736288295366758e-06
81400.00000000685,1.2062135229670788e-05
81500.00000000685,6.590506301641359e-06
81600.00000000687,3.4194339439302377e-06
81700.00000000687,3.78643270602544e-06
81800.00000000688,1.4397712029016219e-05
81900.00000000688,3.642811897966902e-06
82000.0000000069,1.9054953434097562e-06
82100.00000000691,9.282186460972466e-06
82200.00000000691,4.148936290754012e-06
82300.00000000693,5.640979712171404e-06
82400.00000000693,1.164467125977563e-06
82500.00000000694,3.4772887092031043e-06
82600.00000000694,5.9060953749716785e-06
82700.00000000696,2.873139821924192e-06
82800.00000000697,2.7182565295274055e-06
82900.00000000697,1.0705149900159276e-05
83000.00000000698,3.829517048318186e-06
83100.00000000698,2.694398242922315e-06
83200.000000007,2.6706554358251587e-06
83300.000000007,3.328631927037626e-06
83400.00000000701,1.0281950352884938e-05
83500.00000000703,4.527229054885374e-06
83600.00000000703,3.949104761366527e-06
83700.00000000704,3.2383005357589774e-06
83800.00000000704,6.703093240268912e-06
83900.00000000706,1.0530443697955576e-05
84000.00000000707,8.170764708977202e-06
84100.00000000707,5.603079117795326e-06
84200.00000000709,3.485067768588522e-06
84300.00000000709,3.949070655442074e-06
84400.0000000071,3.293405221906151e-06
84500.0000000071,1.0028347587252027e-05
84600.00000000712,4.19103190705295e-06
84700.00000000713,6.734143975514269e-06
84800.00000000713,1.6005178148140656e-06
84900.00000000714,4.912620315398403e-06
85000.00000000714,4.803234787073917e-06
85100.00000000716,2.3687118667924352e-06
85200.00000000716,1.3050828999598162e-05
85300.00000000717,9.506565675998456e-06
85400.00000000719,4.693417068486675e-06
85500.00000000719,3.2005714852391277e-06
85600.0000000072,5.4230818112890525e-06
85700.0000000072,3.941142998587917e-06
85800.00000000722,4.476889513488631e-06
85900.00000000723,6.070946013843046e-06
86000.00000000723,4.816463349157726e-06
86100.00000000725,6.493332834465287e-06
86200.00000000725,2.614339392396028e-06
86300.00000000726,6.913751531231872e-06
86400.00000000726,6.909874729674327e-06
86500.00000000728,2.391396265250411e-06
86600.00000000729,3.905799090660458e-06
86700.00000000729,2.492665153600047e-06
86800.0000000073,8.901208926749434e-06
86900.0000000073,9.686938054056705e-06
87000.00000000732,2.6353977545177645e-06
87100.00000000732,7.37181255499282e-06
87200.00000000733,3.822947219366806e-06
87300.00000000735,8.31238320273004e-06
87400.00000000735,8.15568744770345e-06
87500.00000000736,7.1800437345191595e-06
87600.00000000736,3.1346291448908663e-06
87700.00000000738,7.520363404684005e-06
87800.00000000739,2.620209559961206e-06
87900.00000000739,7.726916916343972e-06
88000.0000000074,6.529347937166426e-06
88100.0000000074,8.495993680121372e-06
88200.00000000742,5.2761972261044776e-06
88300.00000000742,4.746017302304244e-06
88400.00000000744,5.676330969539083e-06
88500.00000000745,2.9788921304823213e-06
88600.00000000745,1.0650881872651131e-05
88700.00000000747,1.2036884937521964e-05
88800.00000000747,7.092180417453314e-06
88900.00000000748,7.710132633902534e-06
89000.00000000748,1.1191077221855843e-05
89100.0000000075,6.9649678087894655e-06
89200.00000000751,9.123956814190176e-07
89300.00000000751,8.23618143615867e-06
89400.00000000752,8.371295893883636e-06
89500.00000000752,3.138630149332719e-06
89600.00000000754,3.1147390097896015e-06
89700.00000000754,6.654825061881162e-06
89800.00000000755,9.691352930315575e-06
89900.00000000757,7.845962679586426e-05
90000.00000000757,6.20980312651987e-05
90100.00000000758,9.31439098353991e-05
90200.00000000758,1.2141119601036566e-05
90300.0000000076,5.376990378607744e-06
90400.00000000761,1.5710801269558452e-05
90500.00000000761,3.873799555579024e-06
90600.00000000763,1.00693529893914e-05
90700.00000000763,6.167464110621097e-06
90800.00000000764,6.394831131042969e-06
90900.00000000764,1.0352775594836345e-05
91000.00000000765,6.534005252544918e-06
91100.00000000767,2.260223360398856e-06
91200.00000000767,1.0127973041441402e-05
91300.00000000768,3.4442183917017447e-06
91400.00000000768,1.0597073029423014e-05
91500.0000000077,1.0946000582304328e-05
91600.0000000077,5.263366837887855e-06
91700.00000000771,4.0338550726110785e-06
91800.00000000773,5.716520554776039e-06
91900.00000000773,2.5414051954306458e-06
92000.00000000774,1.7571899409049378e-06
92100.00000000774,3.383676469546102e-06
92200.00000000776,1.1566839650516417e-05
92300.00000000777,4.496579451048074e-06
92400.00000000777,2.346814804443159e-06
92500.00000000779,2.4283256254568716e-06
92600.00000000779,1.1917602012961115e-05
92700.0000000078,8.746030198839522e-07
92800.0000000078,2.557354685338892e-06
92900.00000000781,1.5085056440802004e-05
93000.00000000783,8.011673394511348e-06
93100.00000000783,6.1961043592505025e-06
93200.00000000784,1.212048213929907e-05
93300.00000000784,4.951921847727892e-06
93400.00000000786,7.4961865643148695e-06
93500.00000000786,3.395071126339934e-06
93600.00000000787,9.390565510562445e-06
93700.00000000789,3.6059700467739936e-06
93800.00000000789,8.845905100270793e-06
93900.0000000079,2.424397592461369e-06
94000.0000000079,3.1567799408920037e-06
94100.00000000792,2.937328967779833e-06
94200.00000000792,5.346802338962332e-06
94300.00000000793,9.092282487691407e-06
94400.00000000795,1.240915726631146e-06
94500.00000000795,6.825303112772955e-06
94600.00000000796,8.429893132327595e-06
94700.00000000796,6.0883021206195875e-06
94800.00000000797,2.3458124911482695e-06
94900.00000000799,4.903167167115402e-06
95000.00000000799,5.305706136517104e-06
95100.000000008,6.66130340761247e-06
95200.000000008,3.4685774610984566e-06
95300.00000000802,9.149595847178314e-06
95400.00000000802,5.823594444693982e-06
95500.00000000803,6.304183411528556e-06
95600.00000000805,4.114294488915631e-06
95700.00000000805,3.18243901553418e-07
95800.00000000806,5.721384363787653e-06
95900.00000000806,1.0894195217267117e-05
96000.00000000808,5.0347260263228055e-06
96100.00000000808,5.805029676876705e-07
96200.00000000809,4.656276544616936e-06
96300.0000000081,4.48382456700653e-06
96400.0000000081,3.06430908289333e-06
96500.00000000812,1.965565667678176e-06
96600.00000000812,4.338882394606555e-06
96700.00000000813,9.606766898339284e-06
96800.00000000815,6.637978173995416e-06
96900.00000000815,1.3766660162155766e-05
97000.00000000816,8.820452138683625e-06
97100.00000000816,7.61961115765588e-06
97200.00000000818,8.850611117905588e-06
97300.00000000818,8.562748756121741e-06
97400.0000000082,6.5881615632375964e-06
97500.00000000821,5.381266596440055e-06
97600.00000000821,4.17765872660249e-06
97700.00000000822,4.3580716408948305e-06
97800.00000000822,7.966446372330498e-06
97900.00000000824,7.631721925769475e-06
98000.00000000824,6.344135886022748e-06
98100.00000000825,4.424648109154652e-06
98200.00000000827,7.772109719623784e-06
98300.00000000827,6.094331032321992e-06
98400.00000000828,6.638051209169347e-06
98500.00000000828,9.554891779764202e-06
98600.0000000083,3.3021696542331807e-06
98700.00000000831,8.463160044546838e-06
98800.00000000831,9.597758915588546e-06
98900.00000000832,2.281681392685493e-06
99000.00000000832,2.8199229711560627e-06
99100.00000000834,3.3699787634767657e-06
99200.00000000834,4.815697817709971e-06
99300.00000000835,9.305557143528048e-06
99400.00000000837,1.1098459575812811e-05
99500.00000000837,1.0820221226697627e-05
99600.00000000838,9.72997756983956e-06
99700.00000000838,9.15968963534351e-06
99800.0000000084,2.0987234988884963e-05
99900.0000000084,2.2251305000763612e-05
100000.00000000841,0.0015078665360253951
100100.00000000843,3.2392065072711045e-05
100200.00000000843,3.161227255399977e-05
100300.00000000844,8.611159279260843e-06
100400.00000000844,1.0541690863292208e-05
100500.00000000845,1.6852188143125923e-05
100600.00000000845,1.0199067883866422e-05
100700.00000000847,1.0264356637226634e-05
100800.00000000848,5.1856407408051446e-06
100900.00000000848,1.1571976845624123e-05
101000.0000000085,6.051586607165867e-06
101100.0000000085,7.746387146355123e-06
101200.00000000851,5.4031466237901625e-06
101300.00000000853,5.48389121821892e-06
101400.00000000853,8.231065567683222e-06
101500.00000000854,2.883213725463819e-06
101600.00000000854,2.2940952928937524e-06
101700.00000000856,2.932740422359951e-06
101800.00000000856,7.552320652311445e-06
101900.00000000857,3.461738312215894e-06
102000.00000000859,7.686911543180766e-06
102100.00000000859,5.101935982993214e-06
102200.0000000086,4.917528567119111e-06
102300.0000000086,3.905147295893282e-06
102400.00000000861,1.9029806697893012e-06
102500.00000000861,3.079037861825029e-06
102600.00000000863,4.0583869120507965e-06
102700.00000000864,1.272983773326566e-05
102800.00000000864,5.085500384955871e-06
102900.00000000866,3.0178425103408795e-06
103000.00000000866,5.1993111753753685e-06
103100.00000000867,5.546098812938829e-06
103200.00000000869,5.412481401940914e-06
103300.00000000869,1.2303628972477704e-05
103400.0000000087,9.331885263956829e-06
103500.0000000087,4.189460750546069e-06
103600.00000000872,6.9925196935608355e-06
103700.00000000872,5.57956998990753e-06
103800.00000000873,4.158453563666182e-06
103900.00000000875,2.0770395964962087e-06
104000.00000000875,4.4786849853669273e-07
104100.00000000876,9.700702116110018e-06
104200.00000000876,1.005521292078237e-05
104300.00000000877,1.246633700652623e-05
104400.00000000877,7.991706082995422e-06
104500.00000000879,3.3064777719260026e-06
104600.0000000088,4.264566860130039e-06
104700.0000000088,2.042169677814447e-06
104800.00000000882,3.5220510632893293e-06
104900.00000000882,2.997473747747458e-06
105000.00000000883,1.6142405751218146e-06
105100.00000000885,1.3447578816329788e-06
105200.00000000885,5.3969344216093786e-06
105300.00000000886,2.567471468377254e-06
105400.00000000886,8.111371703586594e-06
105500.00000000888,5.155759276220221e-06
105600.00000000888,3.610215036848937e-06
105700.00000000889,1.8186441405113986e-05
105800.0000000089,7.309148485229993e-06
105900.0000000089,9.54711458923477e-06
106000.00000000892,9.94540674833099e-06
106100.00000000892,7.707435096993745e-06
106200.00000000893,1.3959361281789358e-05
106300.00000000893,5.345500977676356e-06
106400.00000000895,4.202583381655824e-06
106500.00000000896,7.256488639139154e-06
106600.00000000896,9.52300107815799e-06
106700.00000000898,1.1146285578402753e-05
106800.00000000898,4.6621832388439e-06
106900.000000009,3.7999160209990255e-07
107000.000000009,1.4004257891413669e-06
107100.00000000901,1.32251378436301e-05
107200.00000000902,5.8823988939526934e-06
107300.00000000902,6.647084634359287e-06
107400.00000000904,1.4208691615431074e-06
107500.00000000904,3.2268207168598404e-06
107600.00000000905,3.054183150285494e-06
107700.00000000907,5.847779544615554e-06
107800.00000000907,7.648334775978117e-06
107900.00000000908,8.198081866182863e-06
108000.00000000908,5.20045803079665e-06
108100.0000000091,3.3070564077114996e-06
108200.0000000091,7.032056853286156e-08
108300.00000000911,8.85452179811026e-06
108400.00000000912,5.8670414136544245e-06
108500.00000000912,1.642154714630913e-06
108600.00000000914,8.281265757071684e-06
108700.00000000914,5.7298410239079795e-06
108800.00000000915,7.58987847486925e-06
108900.00000000915,5.928412562263013e-06
109000.00000000917,1.063614495816727e-05
109100.00000000918,5.999734622276964e-06
109200.00000000918,6.890596281863575e-06
109300.0000000092,6.30765053214167e-06
109400.0000000092,5.768099678843249e-06
109500.00000000921,1.3232603876916875e-05
109600.00000000923,6.126782686275081e-07
109700.00000000923,7.79776601640425e-06
109800.00000000924,3.126674829132896e-05
109900.00000000924,8.154353489039696e-06
110000.00000000926,0.0004083765644781558
110100.00000000926,1.413003627320135e-05
110200.00000000927,1.3602451623800092e-05
110300.00000000928,1.4348154723611606e-05
110400.00000000928,7.566266486164689e-06
110500.0000000093,1.6068872527430382e-06
110600.0000000093,8.981125152298089e-06
110700.00000000931,8.359995267944356e-06
110800.00000000931,1.2825401644791471e-05
110900.00000000933,7.751871053167545e-06
111000.00000000934,1.2279762333519652e-05
111100.00000000934,5.004225660744268e-06
111200.00000000936,3.601394605241549e-06
111300.00000000936,2.5546349486231615e-06
111400.00000000937,9.65938623272704e-06
111500.00000000937,1.0359905195917429e-05
111600.00000000939,1.6427870308725961e-06
111700.0000000094,3.074256445688821e-06
111800.0000000094,2.9953842924587725e-06
111900.00000000942,7.254828048678027e-06
112000.00000000942,3.21049356460016e-06
112100.00000000943,2.4104292958053965e-06
112200.00000000944,7.680836973967553e-06
112300.00000000944,2.87497821461709e-06
112400.00000000946,6.251192908619222e-06
112500.00000000946,5.712036787934599e-06
112600.00000000947,1.0820659023278797e-05
112700.00000000947,6.768548871257217e-06
112800.00000000949,2.622973816151892e-06
112900.0000000095,7.806688548643406e-06
113000.0000000095,8.412161487042e-06
113100.00000000952,5.9966861981073155e-06
113200.00000000952,5.179654143507446e-06
113300.00000000953,1.0093040551971106e-05
113400.00000000953,7.155984873419802e-06
113500.00000000955,5.987364506934895e-06
113600.00000000956,7.14529334197648e-07
113700.00000000956,1.3092790945360445e-05
113800.00000000958,2.464795152860567e-06
113900.00000000958,3.2346703895856667e-06
114000.00000000959,4.430482048557896e-06
114100.0000000096,8.094161193248544e-06
114200.0000000096,6.700977894130743e-06
114300.00000000962,5.38931079577263e-06
114400.00000000962,3.3323013700760004e-06
114500.00000000963,6.2519462607141935e-06
114600.00000000963,5.703406153434328e-06
114700.00000000965,5.5397275793399955e-06
114800.00000000966,3.873467981974861e-06
114900.00000000966,4.956197113625319e-06
115000.00000000968,4.84042601053544e-06
115100.00000000968,3.983221373838811e-07
115200.00000000969,2.679652955957957e-07
115300.00000000969,2.3715172989627016e-06
115400.0000000097,1.0915110857893416e-05
115500.00000000972,6.7689875176576095e-06
115600.00000000972,6.1465832739517e-06
115700.00000000974,4.668980877600866e-06
115800.00000000974,1.0843959913347244e-05
115900.00000000975,4.329262260512018e-06
116000.00000000976,1.3094157750256982e-06
116100.00000000976,6.784176749579219e-06
116200.00000000978,3.456078874046137e-07
116300.00000000978,4.104949067771292e-06
116400.0000000098,3.5822316427309475e-06
116500.0000000098,4.385277292952452e-06
116600.00000000981,8.670011769709463e-06
116700.00000000982,5.508777433770459e-06
116800.00000000982,6.779886521191459e-06
116900.00000000984,1.183585011247506e-05
117000.00000000984,6.189827192885335e-06
117100.00000000985,6.098795330975031e-06
117200.00000000985,3.8107622590264414e-06
117300.00000000987,6.6092462921054945e-06
117400.00000000988,5.398314051647695e-06
117500.00000000988,1.3895275352495242e-05
117600.0000000099,3.6495749955119965e-06
117700.0000000099,5.953957406017457e-06
117800.00000000991,3.5694164913524397e-06
117900.00000000991,2.644162660441997e-06
118000.00000000992,4.010654976769874e-06
118100.00000000994,2.9268292122717224e-06
118200.00000000994,6.654787386915418e-06
118300.00000000995,7.987952629251223e-06
118400.00000000995,3.563683603805383e-06
118500.00000000997,1.3972562577046915e-05
118600.00000000998,5.993126709952355e-06
118700.00000000998,1.8018588048486526e-06
118800.00000001,7.405216118867979e-06
118900.00000001,8.466859447475381e-06
119000.00000001001,5.561954909800721e-06
119100.00000001001,5.036823209910194e-06
119200.00000001003,6.446132067547302e-06
119300.00000001004,8.308300925097457e-06
119400.00000001004,1.2085716372631895e-05
119500.00000001006,7.467182164902869e-06
119600.00000001006,6.012243358438694e-06
119700.00000001007,9.168362045614294e-06
119800.00000001007,1.3533287923110271e-05
119900.00000001008,0.000227784814701177
120000.0000000101,3.7967399362957564e-05
120100.0000000101,0.00022088314086585924
120200.00000001011,1.453322370065371e-05
120300.00000001011,6.458423205330285e-06
120400.00000001013,4.6503454264389075e-06
120500.00000001014,9.890468212386273e-06
120600.00000001014,4.9064729645022695e-06
120700.00000001016,3.9319245233778e-06
120800.00000001016,4.98423482713513e-06
120900.00000001017,7.933156338428943e-06
121000.00000001017,6.7965424161633865e-06
121100.00000001019,9.28792471069867e-06
121200.0000000102,2.341394576444964e-06
121300.0000000102,6.096884078931152e-06
121400.00000001022,1.1500796427771512e-05
121500.00000001022,3.631511611147709e-06
121600.00000001023,3.661857710637294e-06
121700.00000001023,8.347472725008047e-06
121800.00000001024,8.94087286428385e-06
121900.00000001026,7.041644790581499e-06
122000.00000001026,3.3681078693302637e-06
122100.00000001027,1.998582462198727e-06
122200.00000001027,6.126102073306862e-06
122300.00000001029,6.620413597998082e-06
122400.00000001029,4.467437682302559e-06
122500.0000000103,9.751635999846159e-06
122600.00000001032,7.66960935115837e-06
122700.00000001032,5.06348390201685e-06
122800.00000001033,1.6649753758879661e-06
122900.00000001033,4.3567499620323456e-06
123000.00000001035,5.027948069644564e-06
123100.00000001036,1.1827621420580565e-05
123200.00000001036,8.629028538757822e-06
123300.00000001038,3.6087169895372035e-06
123400.00000001038,1.1647493076172627e-05
123500.00000001039,6.153711268302093e-06
123600.00000001039,6.469450057930804e-06
123700.0000000104,1.0793912508895847e-06
123800.00000001042,5.509848923352988e-06
123900.00000001042,1.2173779242508248e-05
124000.00000001043,2.3923615798845347e-06
124100.00000001043,5.947042806327944e-06
124200.00000001045,4.0425406300162e-06
124300.00000001045,7.64460307556037e-06
124400.00000001046,3.971429557160542e-06
124500.00000001048,6.129428477815725e-06
124600.00000001048,4.8855036998506236e-06
124700.00000001049,1.032377940927005e-05
124800.00000001049,9.274601593377454e-06
124900.0000000105,4.171531146576885e-06
125000.00000001052,1.6000000000000247e-06
125100.00000001052,4.171531146576896e-06
125200.00000001054,9.274601593377454e-06
125300.00000001054,1.032377940927005e-05
125400.00000001055,4.885503699850625e-06
125500.00000001055,6.129428477815728e-06
125600.00000001056,3.97142955716054e-06
125700.00000001058,7.644603075560368e-06
125800.00000001058,4.042540630016203e-06
125900.0000000106,5.94704280632793e-06
126000.0000000106,2.3923615798845364e-06
126100.00000001061,1.2173779242508227e-05
126200.00000001061,5.5098489233529864e-06
126300.00000001062,1.079391250889584e-06
126400.00000001064,6.469450057930804e-06
126500.00000001064,6.15371126830209e-06
126600.00000001065,1.1647493076172623e-05
126700.00000001065,3.6087169895371993e-06
126800.00000001067,8.62902853875782e-06
126900.00000001068,1.1827621420580568e-05
127000.00000001068,5.027948069644567e-06
127100.0000000107,4.356749962032344e-06
127200.0000000107,1.6649753758879661e-06
127300.00000001071,5.063483902016843e-06
127400.00000001071,7.669609351158369e-06
127500.00000001072,9.751635999846162e-06
127600.00000001074,4.467437682302559e-06
127700.00000001074,6.620413597998084e-06
127800.00000001075,6.126102073306863e-06
127900.00000001075,1.998582462198727e-06
128000.00000001077,3.368107869330264e-06
128100.00000001077,7.04164479058151e-06
128200.00000001078,8.940872864283848e-06
128300.0000000108,8.347472725008052e-06
128400.0000000108,3.6618577106372933e-06
128500.00000001081,3.6315116111477096e-06
128600.00000001081,1.1500796427771514e-05
128700.00000001083,6.096884078931163e-06
128800.00000001083,2.3413945764449637e-06
128900.00000001084,9.287924710698665e-06
129000.00000001086,6.796542416163389e-06
129100.00000001086,7.933156338428953e-06
129200.00000001087,4.984234827135132e-06
129300.00000001087,3.931924523377804e-06
129400.00000001088,4.90647296450227e-06
129500.0000000109,9.890468212386273e-06
129600.0000000109,4.650345426438909e-06
129700.00000001091,6.458423205330284e-06
129800.00000001091,1.4533223700653719e-05
129900.00000001093,0.0002208831408658593
130000.00000001093,3.796739936296066e-05
130100.00000001094,0.00022778481470117696
130200.00000001096,1.3533287923110276e-05
130300.00000001096,9.168362045614296e-06
130400.00000001097,6.012243358438696e-06
130500.00000001097,7.467182164902884e-06
130600.00000001099,1.20857163726319e-05
130700.00000001099,8.30830092509745e-06
130800.000000011,6.4461320675473e-06
130900.00000001102,5.036823209910202e-06
131000.00000001102,5.56195490980072e-06
131100.00000001103,8.466859447475397e-06
131200.00000001103,7.405216118867979e-06
131300.00000001103,1.8018588048486556e-06
131400.00000001106,5.9931267099523535e-06
131500.00000001106,1.3972562577046911e-05
131600.00000001106,3.5636836038053837e-06
131700.0000000111,7.987952629251218e-06
131800.0000000111,6.654787386915421e-06
131900.0000000111,2.926829212271697e-06
132000.0000000111,4.010654976769873e-06
132100.00000001112,2.6441626604420166e-06
132200.00000001112,3.569416491352439e-06
132300.00000001112,5.9539574060174675e-06
132400.00000001115,3.6495749955119977e-06
132500.00000001115,1.3895275352495233e-05
132600.00000001115,5.398314051647693e-06
132700.00000001118,6.6092462921055005e-06
132800.00000001118,3.8107622590264397e-06
132900.00000001118,6.098795330975037e-06
133000.00000001118,6.189827192885334e-06
133100.0000000112,1.1835850112475052e-05
133200.0000000112,6.779886521191461e-06
133300.0000000112,5.5087774337704555e-06
133400.00000001123,8.670011769709461e-06
133500.00000001123,4.385277292952458e-06
133600.00000001123,3.5822316427309483e-06
133700.00000001123,4.104949067771288e-06
133800.00000001126,3.456078874046137e-07
133900.00000001126,6.784176749579193e-06
134000.00000001126,1.3094157750256976e-06
134100.0000000113,4.329262260512047e-06
134200.0000000113,1.084395991334725e-05
134300.0000000113,4.668980877600869e-06
134400.0000000113,6.146583273951701e-06
134500.00000001132,6.768987517657622e-06
134600.00000001132,1.091511085789342e-05
134700.00000001132,2.3715172989626927e-06
134800.00000001135,2.679652955957978e-07
134900.00000001135,3.983221373838788e-07
135000.00000001135,4.84042601053544e-06
135100.00000001135,4.956197113625321e-06
135200.00000001138,3.873467981974858e-06
135300.00000001138,5.539727579339995e-06
135400.00000001138,5.703406153434323e-06
135500.0000000114,6.251946260714201e-06
135600.0000000114,3.3323013700760004e-06
135700.0000000114,5.3893107957726335e-06
135800.0000000114,6.700977894130743e-06
135900.00000001144,8.094161193248534e-06
136000.00000001144,4.430482048557895e-06
136100.00000001144,3.2346703895856625e-06
136200.00000001147,2.4647951528605748e-06
136300.00000001147,1.3092790945360432e-05
136400.00000001147,7.145293341976492e-07
136500.0000000115,5.987364506934888e-06
136600.0000000115,7.1559848734198025e-06
136700.0000000115,1.009304055197111e-05
136800.0000000115,5.179654143507449e-06
136900.00000001153,5.996686198107313e-06
137000.00000001153,8.412161487042e-06
137100.00000001153,7.80668854864342e-06
137200.00000001155,2.6229738161518938e-06
137300.00000001155,6.768548871257228e-06
137400.00000001155,1.08206590232788e-05
137500.00000001155,5.712036787934593e-06
137600.00000001158,6.251192908619223e-06
137700.00000001158,2.874978214617088e-06
137800.00000001158,7.680836973967553e-06
137900.0000000116,2.4104292958053753e-06
138000.0000000116,3.210493564600162e-06
138100.0000000116,7.254828048678048e-06
138200.0000000116,2.9953842924587784e-06
138300.00000001164,3.074256445688827e-06
138400.00000001164,1.6427870308725963e-06
138500.00000001164,1.0359905195917429e-05
138600.00000001167,9.65938623272704e-06
138700.00000001167,2.554634948623154e-06
138800.00000001167,3.601394605241551e-06
138900.00000001167,5.004225660744261e-06
139000.0000000117,1.227976233351965e-05
139100.0000000117,7.75187105316756e-06
139200.0000000117,1.2825401644791475e-05
139300.00000001173,8.359995267944354e-06
139400.00000001173,8.981125152298092e-06
139500.00000001173,1.6068872527430401e-06
139600.00000001173,7.5662664861646866e-06
139700.00000001176,1.4348154723611604e-05
139800.00000001176,1.360245162380009e-05
139900.00000001176,1.4130036273201287e-05
140000.0000000118,0.00040837656447815525
140100.0000000118,8.154353489039753e-06
140200.0000000118,3.126674829132895e-05
140300.0000000118,7.797766016404259e-06
140400.00000001182,6.126782686275062e-07
140500.00000001182,1.3232603876916863e-05
140600.00000001182,5.768099678843251e-06
140700.00000001185,6.307650532141673e-06
140800.00000001185,6.890596281863573e-06
140900.00000001185,5.999734622276969e-06
141000.00000001187,1.0636144958167268e-05
141100.00000001187,5.928412562263031e-06
141200.00000001187,7.5898784748692485e-06
141300.00000001187,5.729841023907975e-06
141400.0000000119,8.281265757071686e-06
141500.0000000119,1.6421547146309106e-06
141600.0000000119,5.867041413654425e-06
141700.00000001193,8.854521798110254e-06
141800.00000001193,7.032056853286311e-08
141900.00000001193,3.3070564077115267e-06
142000.00000001193,5.2004580307966514e-06
142100.00000001196,8.198081866182865e-06
142200.00000001196,7.64833477597812e-06
142300.00000001196,5.847779544615565e-06
142400.000000012,3.0541831502854954e-06
142500.000000012,3.2268207168598413e-06
142600.000000012,1.420869161543109e-06
142700.000000012,6.647084634359279e-06
142800.00000001202,5.882398893952694e-06
142900.00000001202,1.3225137843630102e-05
143000.00000001202,1.4004257891413686e-06
143100.00000001205,3.7999160209989863e-07
143200.00000001205,4.6621832388438985e-06
143300.00000001205,1.1146285578402748e-05
143400.00000001205,9.52300107815799e-06
143500.00000001208,7.256488639139152e-06
143600.00000001208,4.202583381655822e-06
143700.00000001208,5.345500977676365e-06
143800.0000000121,1.3959361281789361e-05
143900.0000000121,7.70743509699375e-06
144000.0000000121,9.945406748330987e-06
144100.0000000121,9.54711458923477e-06
144200.00000001214,7.309148485229992e-06
144300.00000001214,1.8186441405113996e-05
144400.00000001214,3.610215036848937e-06
144500.00000001217,5.155759276220216e-06
144600.00000001217,8.111371703586595e-06
